Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL
"Schwanenberg, Erkelenz (41812)",166.000 € 1.749 €/m²,4 Zimmer,"94,9 m²",Unknown,https://www.immowelt.de/expose/802d3785-6339-41b4-81c6-342d9cf69048
"Venrath, Erkelenz (41812)",367.890 € 2.705 €/m²,4 Zimmer,136 m²,399 m² Grundstück,https://www.immowelt.de/expose/92773d02-e24e-4c40-81c1-42ae3060ed35
"Venrath, Erkelenz (41812)",395.450 € 2.727 €/m²,5 Zimmer,145 m²,418 m² Grundstück,https://www.immowelt.de/expose/89aa3036-476b-4033-8967-89bc4aaa36dc
"Erkelenz, Erkelenz (41812)",448.000 € 3.177 €/m²,5 Zimmer,141 m²,280 m² Grundstück,https://www.immowelt.de/expose/076038a6-f2fa-45c8-ad22-2d003ce24bd6
"Erkelenz, Erkelenz (41812)",237.900 € 2.309 €/m²,3 Zimmer,103 m²,Unknown,https://www.immowelt.de/expose/92a0a9c6-6385-43bc-991a-ac3bdd23c4fd
"Erkelenz, Erkelenz (41812)",190.000 € 1.792 €/m²,3 Zimmer,106 m²,1.353 m² Grundstück,https://www.immowelt.de/expose/8dc68379-edba-4a85-95f1-52dbf8c3728e
"Erkelenz, Erkelenz (41812)",189.000 € 2.466 €/m²,3 Zimmer,"76,6 m²",Unknown,https://www.immowelt.de/expose/584856a7-665c-4ff4-b98d-c5952e712c1e
"Venrath, Erkelenz (41812)",448.390 € 3.114 €/m²,5 Zimmer,144 m²,602 m² Grundstück,https://www.immowelt.de/expose/51926a86-5459-4d44-bdfa-654046a65f73
"Gerderath, Erkelenz (41812)",339.000 € 2.291 €/m²,5 Zimmer,148 m²,468 m² Grundstück,https://www.immowelt.de/expose/e52e2d86-31e9-4280-928d-a7ad1f4d4c58
"Holzweiler, Erkelenz (41812)",798.487 € 5.584 €/m²,4 Zimmer,143 m²,800 m² Grundstück,https://www.immowelt.de/expose/a6a346ac-1d7e-4138-922a-34596d696341
"Erkelenz, Erkelenz (41812)",335.000 € 2.376 €/m²,5 Zimmer,141 m²,280 m² Grundstück,https://www.immowelt.de/expose/672ff2ec-8500-4d1c-8b4f-b1d9795eb0c9
"Gerderath, Erkelenz (41812)",399.000 € 3.074 €/m²,4 Zimmer,"129,8 m²",244 m² Grundstück,https://www.immowelt.de/expose/8f89bf12-b868-41c0-850d-e9e08a1cdb3c
"Erkelenz, Erkelenz (41812)",499.000 € 2.170 €/m²,7 Zimmer,230 m²,2.414 m² Grundstück,https://www.immowelt.de/expose/3bec1f33-fb6d-4c87-a7e9-f88233df28ae
