Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL,city_id,full_address,score
Mitte, Berlin (10178),620.000 7.848,4 Zimmer,79 m²,4. Geschoss,https://www.immowelt.de/expose/87e75d54-02fa-498f-a69d-82cf41478ec6,1219,"Mitte,  Berlin (10178)",773
Wannsee, Berlin (14109),550.000 4.356,3 Zimmer,"126,3 m²",EG,https://www.immowelt.de/expose/8054c78e-9ab9-4d37-98e3-0088d83d483d,1219,"Wannsee,  Berlin (14109)",107
Lichterfelde, Berlin (12203),630.000 6.715,4 Zimmer,"93,8 m²",1. Geschoss,https://www.immowelt.de/expose/d37c6e25-fa05-494d-afcc-9ce02c1f6655,1219,"Lichterfelde,  Berlin (12203)",177
SchÃ¶neberg, Berlin (10823),725.000 6.397,3 Zimmer,"113,3 m²",EG,https://www.immowelt.de/expose/d012604a-9b41-4672-8867-e463a2b2da07,1219,"SchÃ¶neberg,  Berlin (10823)",0
Friedenau, Berlin (10827),199.000 3.407,"2,5 Zimmer","58,4 m²",Unknown,https://www.immowelt.de/expose/b84d684e-776e-4d21-b169-db7aa0503dc1,1219,"Friedenau,  Berlin (10827)",674
Steglitz, Berlin (12163),1.750.000 9.211,5 Zimmer,190 m²,760 m² Grundstuck,https://www.immowelt.de/expose/d118543f-5eb4-439e-ab2e-92fe280fa592,1219,"Steglitz,  Berlin (12163)",1036
Steglitz, Berlin (12163),385.000 6.875,2 Zimmer,56 m²,Unknown,https://www.immowelt.de/expose/755cf726-417a-4c65-b556-27c3ddc630ac,1219,"Steglitz,  Berlin (12163)",1036
Buckow, Berlin-Buckow (12351),111.000 3.171,35 m²,Unknown,Unknown,https://www.immowelt.de/expose/e5eb377e-f58d-4629-8743-795c5588a843,1219,"Buckow,  Berlin-Buckow (12351)",248
Buckow, Berlin-Buckow (12351),390.000 2.191,178 m²,Unknown,Unknown,https://www.immowelt.de/expose/b4167c94-9c58-46f1-975c-19400ecd7023,1219,"Buckow,  Berlin-Buckow (12351)",248
Rahnsdorf, Berlin / Rahnsdorf (12589),795.000 3.011,7 Zimmer,264 m²,1.067 m² Grundstuck,https://www.immowelt.de/expose/3e967fa7-e036-436c-a325-bcb3ae64b445,1219,"Rahnsdorf,  Berlin / Rahnsdorf (12589)",26
